6711,Robert Mckinney,1ls1,233.187.178.168
6712,Debra Brown,hu7l,134.214.115.21
6713,Veronica Nichols,g11t,49.189.89.53
6714,Briana Lakes,lz7k,68.128.177.130
6715,Marcia Colon,iuk1,179.30.0.8
6716,Susan Taylor,5ly5,40.26.108.252
6717,Jose Snyder,227u,214.5.7.129
6718,Pearl Garrity,cy81,15.102.212.159
6719,Louis Backlund,276q,110.218.159.114
6720,Michael Gomez,xj89,3.255.42.62
6721,Linda Mckinney,3cd2,61.171.87.2
6722,Larry Cassano,634d,78.12.236.177
6723,Dennis Skelton,q4an,89.114.128.238
6724,Irene Dials,tofj,243.161.166.26
6725,Jean Talbott,u7x7,229.242.247.68
6726,Riley Russell,9jtq,204.164.108.161
6727,James Sullens,mjxf,119.190.102.2
6728,Jerry Wilkins,1kj2,160.17.19.204
6729,Susan Christiansen,girq,165.85.129.68
6730,Alfred Cantrell,4c5s,42.226.111.191
6731,Michael Hanson,z40k,147.206.134.100
6732,Raymond Madden,2b3k,189.255.208.6
6733,Walter West,r9n1,137.66.158.1
6734,Louise Graf,k2j3,197.21.41.76
6735,Dan Arcos,s7x7,230.153.78.68
6736,Stephen Dallas,bqvu,19.52.97.184
6737,Paul Wiese,j6sd,246.39.135.172
6738,Connie Santana,tyso,120.170.88.175
6739,Valerie Anderson,shyj,117.170.116.24
6740,Woodrow Mcginnis,nh2i,229.117.224.195
6741,Tonya Flores,q0y8,95.195.76.159
6742,Lindsay Sheets,heq9,189.85.221.45
6743,Leona Ona,ogek,11.242.136.157
6744,Jennifer Wood,x7l8,2.43.27.168
6745,Anthony Schupp,phvk,44.120.244.110
6746,George Davis,xbgo,202.0.125.69
6747,Melinda Mitchell,8qmi,250.204.11.38
6748,Pauline Simpson,be0n,171.115.118.216
6749,William Powell,luoe,59.198.148.87
6750,Irene Chadwick,7g2h,196.135.206.39
6751,Lisa Tanguay,v0fr,64.153.221.123
6752,Vivan Haines,uh3q,35.65.225.161
6753,Felecia Gallman,beq1,202.221.152.242
6754,Catherine Lizotte,4tdv,157.94.230.95
6755,Carol Johnson,8c97,27.246.34.204
6756,Cheryl Scaife,36pw,194.28.173.38
6757,Shannon Turley,32e9,160.27.254.157
6758,Harvey Mitchell,pvs6,163.44.198.170
6759,Nestor Elkins,2mjj,28.162.196.230
6760,Roxana Estes,ygok,21.70.107.45
6761,Susan Sorbo,tohb,120.99.131.240
6762,Henry Ford,636t,159.32.140.237
6763,Alicia Thompson,pidq,252.209.84.60
6764,Sol Praino,vjv8,104.93.168.6
6765,James Cohen,f3us,218.224.124.79
6766,Ron Ketchum,5qjs,118.177.107.179
6767,Larry Damico,godg,210.203.155.244
6768,Michael Perciful,ailf,114.120.240.119
6769,Hilda Rodriguez,hlm0,208.17.192.235
6770,Santiago Atkinson,xbye,134.111.201.114
6771,Cecilia Roberts,n02i,209.29.4.93
6772,Versie Hoppe,1hvp,60.175.66.245
6773,Annette Talib,tw4a,251.80.195.171
6774,Tequila Talbert,4g17,76.154.200.141
6775,Mary Jastrebski,vdd7,180.233.109.0
6776,Michele Delgado,7pd0,245.33.196.200
6777,Dora Lundgren,jg6s,243.101.108.128
6778,Anna Raub,s3aj,166.24.168.179
6779,Jerry Wickliff,31l6,158.160.170.139
6780,Richard Ciprian,hd1v,76.89.113.76
6781,Patrick Grant,1ko6,200.215.31.1
6782,Timothy Martinez,ej0k,142.244.161.251
6783,Jan Barr,s5yt,107.107.39.144
6784,Gladys Lunsford,qbft,191.48.4.58
6785,Elizabeth Williams,3xoa,87.188.0.34
6786,Kim Rabb,fp46,196.122.54.49
6787,Crystal Hunter,gxza,167.128.46.141
6788,Harry Thompson,j4ch,159.102.69.126
6789,Joe Thomas,cqfj,136.122.178.210
6790,Irwin Smith,ckqn,126.40.128.30
6791,Joseph Mcdermott,z0hu,31.42.45.112
6792,Kristina Sutton,kjcy,96.54.204.135
6793,Elizabeth Faurrieta,cgyw,38.182.127.157
6794,Janet Davis,lx9x,206.139.45.244
6795,David Culbreth,cv7x,66.121.57.140
6796,Kimberly Peters,elbc,89.244.91.172
6797,Nathan Tejada,zvqv,174.131.231.15
6798,Mark Rose,gtxj,92.176.90.90
6799,Traci Baltz,ll6j,147.66.30.224
6800,James Weller,ft0x,217.207.46.198
6801,Kristie Lindsey,ic0p,191.108.118.20
6802,Robert Coley,ro20,200.161.247.169
6803,Brianne Bartley,89gd,42.122.46.178
6804,Lisa Utterback,cx7d,4.19.59.225
6805,Charles Diaz,sdy6,208.103.161.62
6806,Felicia Ortiz,a9u2,0.6.39.152
6807,Jordan Emme,9l4m,131.55.151.5
6808,Donald Eckard,zz40,213.188.27.93
6809,Mary Busby,vpuo,115.125.14.44
6810,Cathy Rogers,77hl,213.244.119.144
6811,Eileen Wilson,zl6i,12.20.198.166
6812,Christopher Mize,n8sm,25.27.232.236
6813,Rodney Marden,jnj6,238.229.206.249
6814,Melanie Morgan,jpk8,151.165.205.249
6815,Robert Bevington,ylea,17.186.51.79
6816,Mitchell Brown,uy1z,120.130.84.192
6817,Jimmie Holland,b444,46.203.94.103
6818,Norma Shields,rr9j,33.99.7.86
6819,Leonard Valencia,q1bk,90.175.171.147
6820,Jeanette Higley,sekb,83.141.77.34
6821,John Fant,3i16,1.129.107.164
6822,John Mascorro,1csc,218.103.52.61
6823,Regina Hockenberry,6unk,40.209.89.192
6824,Jennifer Fischer,0icb,7.10.78.10
6825,Kevin Adams,b4h7,38.239.105.91
6826,Lucas Dias,bsb6,181.170.219.1
6827,Tommie Adams,dj1e,80.25.134.36
6828,Lillie Hayden,4d31,4.205.8.18
6829,Trina Orr,75gy,216.226.137.183
6830,Evelyn Wilson,kwa8,222.117.156.89
6831,Martin Garvie,swip,64.30.160.64
6832,Victoria Fasano,h74k,52.178.13.0
6833,Gretchen Cramer,gvu7,60.228.99.23
6834,Douglas Carroll,hiza,135.100.227.206
6835,Nikia Robinson,vjgq,60.2.239.214
6836,Emily Schlosser,6en6,106.24.230.93
6837,Bruce Vanmiddleswor,131h,249.88.235.176
6838,Kimberly Holguin,i4ha,42.117.223.239
6839,Robert Alvarez,bee9,140.182.35.155
6840,Belinda Gibson,qphu,20.13.48.168
6841,Nancy Mccreary,5enr,31.173.216.48
6842,Tracy Hulstine,tdvj,121.85.139.152
6843,Alison Allegra,a3lx,126.61.184.23
6844,Joe Flores,ilmw,88.200.217.49
6845,William Tedesco,9yzl,46.128.208.179
6846,Guadalupe Akridge,tzrz,245.16.136.126
6847,Donald Greathouse,ve45,240.101.172.65
6848,Todd Ranta,c5w7,28.161.133.48
6849,Stephanie Mcdaniel,gxq1,120.100.120.43
6850,Norberto Herrera,20wl,45.58.9.252
6851,Harold Metz,wy89,0.53.5.27
6852,Kum Powell,f7ve,87.84.25.108
6853,Cynthia Powell,ud5r,92.155.23.250
6854,Willie Dykes,okgm,79.90.104.97
6855,Rebecca Hockenberry,d3yh,9.49.155.25
6856,Michael Barton,kgaz,97.66.184.159
6857,James Martell,4hlo,227.110.179.154
6858,Ruth Stellmacher,96ci,105.143.107.105
6859,Jessie Hahn,b75d,188.29.175.204
6860,James Lawson,qk02,93.160.12.68
6861,Bradley Choate,bf2q,152.11.251.58
6862,Maria Ross,prvk,79.137.89.75
6863,Lillian Simpson,ot1b,203.206.116.103
6864,Tim Macareno,xz79,212.211.52.20
6865,Ricardo Stacey,4zu4,245.95.174.189
6866,Frances Hurt,fho7,236.57.195.254
6867,Kevin Spangler,zhku,44.98.73.50
6868,Alicia Muller,k65s,83.96.128.234
6869,Joan Putman,g1cj,228.150.11.3
6870,Gloria Bigley,bmaw,227.84.41.131
6871,Robert Frank,iljf,0.126.87.11
6872,Amelia Duncan,3ojv,65.140.83.62
6873,Dean Foster,eatw,148.169.16.154
6874,Merry Bostic,akgc,183.158.222.0
6875,Jeffrey Hudson,jry6,132.190.146.176
6876,Ivan Weston,8usy,7.167.116.58
6877,Christine Tolbert,rvgn,95.101.8.116
6878,Charles Andrew,p4b7,133.138.0.77
6879,Nicole Roberts,xqt6,118.178.221.130
6880,Kenneth Moore,m2ir,170.127.89.255
6881,Elaine Pittman,7ilt,132.173.123.52
6882,Ruth Barra,fm5x,179.102.195.55
6883,Alejandra Towry,vmht,30.205.242.165
6884,Timothy Scarlato,jkpw,35.154.76.133
6885,Kathleen Ewen,peen,194.248.47.222
6886,James Bennett,lpqb,122.184.110.44
6887,Dario Gonzalez,0e2s,225.180.148.37
6888,Richard Brown,fyut,65.188.118.124
6889,Esther Frazier,w6oa,143.214.123.226
6890,Mary Elsea,1byw,112.79.153.82
6891,Edmund Thornberg,iomp,169.199.144.90
6892,Marina Coleman,qany,241.198.158.211
6893,Trevor Reed,1e4b,18.15.28.97
6894,Richard Hunt,dtuw,112.242.14.184
6895,Deborah Creel,zrs1,243.159.33.203
6896,Kenneth Skinner,xb6a,25.110.58.97
6897,Nancy Sumner,ws57,182.15.211.171
6898,Johnny Mitchell,czpg,104.126.237.171
6899,Paul Owens,6fyy,146.239.213.194
6900,Helen Huerta,xewc,12.245.83.40
6901,Kathleen Bowen,pyds,48.155.32.117
6902,Liz Thomas,bmtu,33.179.125.120
6903,William Smith,pu4p,91.189.61.18
6904,Richard Goslee,6hv7,191.224.42.212
6905,Gregory Cooper,9gt9,29.64.62.240
6906,Katherine Dearborn,yvpr,89.180.181.121
6907,John Dittrick,epu3,48.26.163.25
6908,Vickie Kelly,lnc8,159.52.187.90
6909,Julie Miles,ois7,144.64.20.101
6910,Philip Andrews,ou2m,206.44.243.160
6911,Wesley Henry,hu70,174.239.159.168
6912,John Shook,q8ez,98.72.239.59
6913,Heather Olesky,kxge,162.214.218.7
6914,Danielle Gordy,1jfa,34.228.119.108
6915,Lois Theis,c1nj,41.192.47.173
6916,Marvin Badger,fgdo,82.219.230.68
6917,Wanda Walker,v8eq,30.63.81.38
6918,Jesus Salvador,g6gn,237.55.108.102
6919,Betty Bommarito,sy91,108.104.87.176
6920,Jessica Pelland,ludc,24.80.219.85
6921,John Brooks,0ecr,79.132.163.60
6922,Robert Thurber,xhfr,17.234.1.141
6923,Louise Winkfield,qfxd,30.231.103.227
6924,Robert Crowder,t80s,186.214.233.127
6925,Ricky Aikens,cz1l,114.203.165.243
6926,Gloria Flowers,8tpi,129.8.122.41
6927,Cherry Mccord,ilys,236.51.244.116
6928,Billy Harrison,2dr8,226.94.12.49
6929,Patrick Yeager,ff4i,210.214.40.100
6930,Ahmed Jones,bi9l,147.61.222.139
6931,Harry Rogers,r79i,31.111.212.76
6932,Brandon Gibson,sc3a,110.82.145.194
6933,Catrina Neal,be35,225.170.180.184
6934,Dewayne Woods,30yi,125.232.166.71
6935,Mercedes Limmel,cf9n,156.77.90.154
6936,Wade Lyons,l68t,142.175.59.27
6937,Loretta Obrien,u2iy,163.192.74.51
6938,Elaine Sherrill,1a3a,44.191.113.245
6939,Mark Clinton,itxt,191.27.205.170
6940,Bette Dunbar,05s6,102.87.200.176
6941,Jamie Cross,8ceq,230.254.97.69
6942,Susan Godzik,nrzb,191.250.90.229
6943,Anita Kidd,hkne,56.52.89.35
6944,James Amabile,7f41,60.156.113.228
6945,Robert Walker,c4bt,29.84.128.153
6946,Kevin Bressler,767u,136.186.82.249
6947,Cory Guerrera,jyeu,170.178.133.47
6948,Antonio Wescott,7zzf,54.156.45.204
6949,Todd Thomen,t6b0,207.158.104.38
6950,Michael Craig,rn95,187.5.17.95
6951,Sharon Ontiveros,wlmg,159.209.250.10
6952,James Ackman,d92s,100.103.53.112
6953,Thomas Hernandez,dycz,134.101.37.255
6954,Jose Cormany,n73p,111.143.28.36
6955,Winifred Rodriquez,wfx9,75.247.15.120
6956,Joseph Walker,fbzf,102.101.17.106
6957,Tamara Kirkham,8xdr,129.177.174.183
6958,Birgit Mcgraw,szeo,203.75.6.140
6959,James York,0tur,136.247.183.155
6960,Jeanette Ford,212z,204.56.7.210
6961,Tracy Church,nhhk,156.17.19.208
6962,Theodore Jantzen,056t,160.117.39.136
6963,Freddie Haney,fjos,122.79.21.56
6964,William Loureiro,r3ml,178.91.109.73
6965,Trevor Stephens,7lhf,158.107.154.157
6966,Cliff Halyk,avjl,138.52.189.47
6967,Shawn Tom,kzxi,142.110.148.199
6968,Ellis Alexander,pj9o,69.5.114.117
6969,Paul Delacruz,4u82,112.21.233.49
6970,Connie Carrasco,m28i,97.205.177.181
6971,Alejandra Walker,6fo5,30.82.221.234
6972,Dolores Chan,vahy,182.77.245.177
6973,Guadalupe Wright,f510,217.134.132.96
6974,Teresa Freeman,ttsb,116.169.218.124
6975,Leigh Shaw,sbuy,99.211.167.206
6976,Lora Radford,pd4t,134.225.117.94
6977,Jessica Shane,ihtv,228.169.212.148
6978,William Alexander,jui9,165.59.76.13
6979,Donte Laury,mf0i,76.171.78.138
6980,Emma Aaron,6z6o,73.109.135.67
6981,Todd Albro,30n1,188.210.134.242
6982,Janice Mcdaniels,cwm4,37.255.246.139
6983,Jasmin Fisher,u0b5,13.35.189.128
6984,Amy Mcirvin,msmh,198.163.180.138
6985,Melanie Belflower,fp16,148.27.208.251
6986,Linda Porche,w25w,155.24.127.163
6987,Anthony Temples,3f1s,80.24.233.45
6988,Joseph Siegal,8xxp,216.218.167.143
6989,Larry Varron,gyjk,217.59.234.88
6990,Richard Pfeiffer,tmu8,36.122.177.47
6991,Janet Kaiser,fjw9,130.27.113.194
6992,Mark Fars,pjxz,138.83.13.214
6993,Samuel Weiss,m3nv,142.181.68.50
6994,Rosa Wilson,l1db,40.5.100.241
6995,Elenore Ferrier,6al1,253.65.251.165
6996,William Plunkett,rzt4,121.44.51.111
6997,Erika Johnston,6ydy,128.56.144.92
6998,Joshua Luna,ead4,70.123.12.203
6999,Dianna Crespino,w8j4,149.230.217.55
7000,Jack Boyd,5t4d,85.192.136.79
7001,Larry Meyers,b8f7,4.183.129.215
7002,Kenya Hammond,dly0,1.181.19.39
7003,Ron Tweed,i0w6,57.234.130.56
7004,Diana Anderson,ok1r,192.24.113.123
7005,Bianca Lynn,s25x,104.146.189.98
7006,Micheal South,a2q6,219.48.7.222
7007,Tammi Boggs,10pa,190.216.190.54
7008,Sophie Estes,2wio,12.176.79.33
7009,Stephanie Long,ph64,97.197.213.137
7010,Ethel Henry,ec61,68.55.154.196
7011,Sara Wise,cfhe,133.38.224.134
7012,James Pischke,3jfe,250.226.224.12
7013,Kevin Ledue,bbkf,75.208.240.24
7014,Allene Marcantonio,xfn0,207.50.80.255
7015,Marissa Rameriz,r4p8,243.203.105.62
7016,Gisela Sprauve,mt2l,0.133.199.125
7017,Emelda Brunner,n0sw,206.145.58.216
7018,Blake Mccrary,ifl3,164.234.61.199
7019,Tracey Campbell,o0h6,118.37.37.249
7020,Billie Crigger,au7o,55.203.47.57
7021,Cara Ramirez,ire8,113.109.236.174
7022,Julian Zamora,bzxe,177.160.117.132
7023,Cynthia Page,ogyo,185.6.187.197
7024,Velma Alexander,n22p,117.116.143.43
7025,Kevin Riley,viez,65.150.45.210
7026,Mary Foster,le81,124.110.55.113
7027,Amelia Caudill,fbjs,167.251.23.72
7028,Debora Coyne,c7g9,23.222.169.136
7029,Janice Dodson,8nc7,161.211.23.185
7030,Chong Eldridge,1wfq,16.34.168.221
7031,Rocky Corbin,0fsf,128.253.255.146
7032,Clarence Thomas,9i2u,69.6.239.95
7033,Russell Shelley,n5u3,177.90.155.25
7034,Shirley Hastings,uvzf,106.16.237.94
7035,Harvey Adams,ovel,187.157.155.46
7036,Amber Torres,vn01,91.179.157.237
7037,Betty Schleck,qhgj,0.72.8.90
7038,Kelly Gonzalez,px85,204.240.204.237
7039,Janice Fitanides,oakp,73.2.247.17
7040,Jill Follick,9up0,24.189.19.161
7041,Adell Jones,0gv1,36.246.103.251
7042,Jose Freel,3c3i,160.56.66.211
7043,Cathleen Rogers,7b1z,217.158.31.115
7044,Jaime Booker,navb,231.234.172.171
7045,Dora Cassell,vx9c,235.48.123.105
7046,Mitch Maas,m29l,202.76.228.86
7047,Ruth Morgan,tstt,232.161.21.163
7048,Jerry Barrios,auts,171.138.12.184
7049,Lillie Fortin,prig,173.146.114.61
7050,Eldridge Kecskes,yiys,135.172.39.34
7051,Carlos Miller,avb3,177.156.207.14
7052,Grant Laprade,lsqa,253.116.20.63
7053,Diane Bailey,tja7,4.28.167.108
7054,Michael Pollock,wu7v,148.177.231.13
7055,Karen Howell,x4ad,199.53.70.214
7056,Carol Wright,uwv9,114.165.16.141
7057,William Ball,cjaf,125.251.82.235
7058,Joan Page,fykb,167.40.128.148
7059,Mary Dargan,u508,253.79.68.236
7060,Rhonda Alton,rcs4,71.240.103.61
7061,Thomas Rundlett,rixu,209.170.71.249
7062,Monique Abner,n8fc,152.20.4.22
7063,Claude Osburn,j0hu,226.197.227.229
7064,Judy Tubbs,g6o6,22.160.25.75
7065,Darrell Collins,ikit,102.121.42.8
7066,James Salazar,lkzn,149.70.145.85
7067,Sarah Smith,w8yd,241.244.186.7
7068,Kenneth Pruitt,ngtk,183.185.7.47
7069,John Vanicek,60is,120.150.134.67
7070,Chad Paton,elpx,173.232.174.0
7071,Amber Mosher,ewgv,250.19.125.209
7072,Mickey Casillas,584n,29.61.119.238
7073,Sharon Wilson,drjv,214.241.95.239
7074,Arthur Hardee,i1y5,49.17.189.164
7075,Ricky Gillam,imly,243.57.130.70
7076,Lillie Walton,tp55,252.19.61.13
7077,Nola Atkins,rd9e,126.231.69.167
7078,Tia Reid,ccha,109.212.8.157
7079,Mara Edenfield,cm06,142.242.169.70
7080,Kelly Cram,2a50,54.136.96.60
7081,Steven Gerry,ms5r,189.254.181.3
7082,Peter Zappala,h7bk,221.22.118.54
7083,Linda Adams,mmrc,216.85.53.217
7084,Carl Carr,mls9,224.236.16.102
7085,Tricia Frank,vatk,51.7.83.20
7086,Thomas Cuddy,ccrl,243.24.191.112
7087,Michelle Sloan,fdf6,19.0.167.68
7088,Sharon Duggan,3svg,121.202.133.43
7089,Katherine Cooper,e52v,200.80.135.89
7090,Leila Murphy,f3f9,114.163.185.194
7091,Jackie Price,jcos,224.79.63.248
7092,Donald Whitehead,43ql,99.111.147.180
7093,Carlos Duran,cpn0,45.80.192.85
7094,Joan Miller,0rc4,155.238.161.17
7095,Anne Evenson,6pxl,148.55.49.38
7096,Robert Hillard,2tor,103.239.197.63
7097,John Perez,tuox,138.227.148.248
7098,Margaret Pugh,ec9u,130.222.167.74
7099,Carol Beddingfield,tkxd,168.22.67.3
7100,Lloyd Chambers,8cmg,242.239.165.23
7101,Florence Avellaneda,prh6,161.101.242.201
7102,Hazel Fernandez,cn52,116.254.115.6
7103,Beulah Luby,umc9,212.178.158.18
7104,Richard Hitchcock,uir8,208.72.12.34
7105,Jerry Greer,k21m,17.103.130.235
7106,Shirley Stovall,esbe,126.92.199.170
7107,Clyde Harris,hizb,54.206.130.187
7108,Morris Kelly,z4qg,63.16.5.183
7109,Sara Muney,1vk2,207.213.169.85
7110,Holly Linder,hey9,245.125.234.12
7111,Mary Bates,zxl2,13.89.155.232
7112,Lisa Szocki,o5g6,212.218.96.228
7113,Pamela Scott,nz96,94.179.195.100
7114,Matthew Cooper,wbb3,161.242.249.155
7115,Joseph Thiessen,efi6,214.242.136.115
7116,Rosa Smith,3lrm,236.38.96.232
7117,Ella Burris,v0et,36.130.36.234
7118,Lucile Chattin,xzlj,78.55.142.185
7119,Michael Lambert,rakr,191.158.192.105
7120,Elaine Pope,u7px,137.182.150.26
7121,Deedee Gilpin,ofzb,112.198.176.103
7122,Paul Schleicher,9yg6,94.165.180.186
7123,Chad Waskin,ktvd,28.200.155.2
7124,Howard Schubert,icp5,138.247.147.45
7125,Reed Betz,2cmt,230.34.179.252
7126,Norman Brown,v5mp,62.182.230.9
7127,Dorothy Wells,84sx,70.209.198.223
7128,Jennie Casillas,wy8a,57.122.250.150
7129,Clarice Outen,0dcj,122.236.38.28
7130,Lindsy Kahler,7z3n,55.42.217.179
7131,Charles Thai,jalf,29.53.240.248
7132,Edward Murry,shh4,55.160.226.58
7133,Cynthia Artrip,rcxx,125.244.37.134
7134,Jamie Simmon,8nir,233.88.59.143
7135,Eric Hayes,2q27,7.86.251.154
7136,Nancy Rohde,z6fj,37.236.123.109
7137,Richard Fennern,lgk5,241.122.4.2
7138,Lena Aronoff,1pu2,217.106.200.24
7139,Debra Segura,rsr8,136.49.239.135
7140,Leona Adan,1b23,179.0.135.100
7141,Joy Killeagle,fgob,246.89.7.111
7142,Raguel Champagne,68e7,167.68.173.185
7143,Joyce Malone,pjfs,159.13.24.48
7144,Clara Barbeau,obbq,116.197.15.105
7145,Michael Stephens,8hit,216.238.20.30
7146,Lisa Leonberger,djuk,206.194.167.72
7147,Ned Bateman,gznd,227.228.58.7
7148,Elizabeth Ashby,vcw8,244.128.20.150
7149,Margaret Prosser,eozp,70.100.5.219
7150,Yvonne Barren,wfo2,57.186.235.7
7151,Cassondra Lacy,kxqp,1.120.221.38
7152,Dana Tyson,f8bs,35.70.139.252
7153,Steven Hill,ruda,215.239.242.107
7154,Ryan Lanham,yaun,229.185.160.88
7155,Daphne Hinkle,2da0,172.61.88.7
7156,Donn Thompson,wd70,139.54.170.141
7157,Paul Tagliente,xzi7,39.251.213.0
7158,James Mariner,qinx,185.127.12.52
7159,Cynthia Brower,goh9,190.93.120.150
7160,Willie Avey,qf1f,24.153.170.223
7161,Jeff Amyotte,e31x,225.40.80.251
7162,Emilie Jeter,z7p4,190.232.45.222
7163,Richard Mcclure,uwlj,238.20.190.149
7164,Tiffany Zuchelkowski,gm76,94.90.112.239
7165,Paul Baylock,tigg,190.152.18.243
7166,Jacob Stimmell,es6n,1.96.15.51
7167,Michael Rayburn,coh0,235.230.88.118
7168,Ira Ledoux,myz5,246.232.177.240
7169,Jeffrey Key,17y5,147.25.148.117
7170,Elizabeth Newton,5gwn,200.59.101.12
7171,Sidney Sherrell,zfuk,83.133.53.244
7172,Kevin Talley,dxju,134.198.5.178
7173,Susan Daily,4vsh,139.14.79.92
7174,Angela Capps,ydwn,250.18.213.151
7175,Thomas Claytor,kr4o,16.79.140.21
7176,Francisco Reynolds,j1ye,177.80.15.16
7177,Daniel Basich,khrz,124.123.217.119
7178,Desiree Page,dnou,225.97.204.47
7179,Andrew Ortiz,toyr,148.47.223.25
7180,Dorothy Hilton,0r3k,15.220.173.97
7181,Angel Daly,9qm4,84.69.189.62
7182,Jim Adams,xojo,126.37.87.9
7183,Robert Kenny,b24c,176.112.44.58
7184,Ellen Fish,2wlo,69.68.64.118
7185,Riley Hunter,5gnj,184.114.73.144
7186,Ollie Jusino,ar5o,130.37.117.208
7187,Shirley Williams,129s,170.166.214.142
7188,Richard Jenkins,hncj,118.83.74.156
7189,Jack Tompkins,ak48,186.162.24.129
7190,Nathan Liston,3csy,220.15.108.138
7191,Paul Hudnell,s3dw,82.16.70.184
7192,Roger Hill,0err,111.236.119.203
7193,Carmelita Lobendahn,fffw,129.204.114.149
7194,Michael Baugh,wo0q,110.35.101.121
7195,Beth Highfill,o1rf,214.109.14.180
7196,Cheryl Greenwood,aw89,119.83.188.78
7197,Jim Gardner,24w2,205.112.67.210
7198,Victor Stacks,ldwx,158.153.15.157
7199,Ofelia Gullion,7msj,113.68.49.68
7200,Teresa Rioux,e428,39.247.177.110
7201,Marion Allred,n06t,151.18.23.141
7202,Jennifer Ebrahim,h8xx,67.107.5.75
7203,Angela Butcher,3tvb,130.102.163.80
7204,Dallas Virtue,i23i,172.234.152.245
7205,Vicky Mendias,yctv,211.225.44.84
7206,Marian Hewitt,i51n,91.255.101.213
7207,Giuseppe Marietta,56t9,24.248.186.56
7208,Virginia Holmes,ao30,208.64.134.196
7209,Bonnie Scheer,ecck,157.84.157.144
7210,Joshua Ruschmeyer,h7fl,226.182.95.62
7211,Marisa Gould,es6u,58.77.10.52
7212,Mary Mellon,s1cf,183.133.164.7
7213,Terry Buckner,df4z,229.149.93.120
7214,Derek Ortiz,kfjs,76.160.247.70
7215,David Huro,7mrr,75.155.123.171
7216,Beth Conlin,0qnm,243.212.128.99
7217,Michael Disalvo,wevt,223.239.82.149
7218,Stephen Brinkerhoff,7luu,63.124.41.186
7219,Susan Kenney,wqp2,210.116.100.146
7220,Anna Amenta,cl46,93.42.73.104
7221,Linda Robinson,y4yk,150.115.59.249
7222,Elva Dotson,n72j,169.242.50.79
7223,Kimberly Bos,x8id,115.153.170.163
7224,Dean Carmean,tidg,125.188.137.228
7225,Lynette Boudreaux,egg3,81.18.169.78
7226,Laura Rivera,5mm9,196.238.88.94
7227,Lisa Atlas,64mq,180.173.154.38
7228,Jessica Koester,gtkk,80.37.237.56
7229,Dennis Ross,2mc6,250.84.23.47
7230,Kenneth Romero,5yhn,232.206.109.76
7231,Laura Kinard,7olg,217.217.255.208
7232,Roberto Swain,vz2b,0.117.122.172
7233,Steven Hafele,v6s7,161.38.63.254
7234,Janeen Kerns,ofhb,235.229.36.73
7235,Larry Covarrubias,5znx,171.219.109.235
7236,Stephen Acevedo,cirm,120.203.0.130
7237,Jackie Gordon,9pag,203.111.61.219
7238,George Jefferson,8rks,151.94.11.225
7239,Jacob Gunderson,r073,200.189.189.101
7240,Emma Quintero,cvw5,204.84.112.249
7241,Scott Weber,p5hx,96.182.67.82
7242,Erik Acevedo,srkd,144.150.85.93
7243,Julie Hall,rmaq,227.120.87.154
7244,Duane Tyler,l9yp,52.78.110.254
7245,Akilah Nelson,jfo4,24.82.124.116
7246,Wendy Spies,lqib,115.47.241.132
7247,James Mccan,nbza,171.153.101.65
7248,Lena Arrant,yg5e,182.166.203.159
7249,Violet Mclaughlin,qy99,139.189.99.203
7250,Woodrow Randle,rurf,247.135.15.160
7251,Cindy Mcginness,se7q,165.79.50.138
7252,Albert Wicks,4s13,96.85.226.110
7253,Judith Drabek,dgo9,238.149.95.251
7254,Carolyn Roger,0zrw,145.23.253.49
7255,Diane Patterson,4lzk,237.75.191.104
7256,Ann Davies,jmhi,241.246.221.54
7257,Mary Dunn,0eyx,195.190.33.252
7258,Annie Cooper,8lra,25.163.166.242
7259,Mary Montgomery,8bsz,232.205.255.92
7260,Angela Gilliland,0366,144.158.166.225
7261,William Poole,sjcs,243.49.92.137
7262,Vera Hummer,x2x7,75.173.7.194
7263,Anthony Grev,dp2a,25.45.1.237
7264,Vincent Brady,only,85.84.89.121
7265,Ann Kilday,kbrg,203.161.155.91
7266,Jane Storey,gtdd,96.97.72.162
7267,Martin Richardson,5bnp,235.106.107.188
7268,Joan Smith,bul7,199.179.151.206
7269,Ben Morton,06pw,49.255.138.51
7270,Debbie Womble,grn6,9.127.31.164
7271,Darlene Doughty,1t8n,58.148.254.193
7272,Kevin Wilson,9wty,54.26.6.149
7273,Christina Flores,k27t,63.120.200.180
7274,Lorine Horton,ae10,18.104.10.101
7275,Keith Galbreath,rb1b,118.95.26.228
7276,Lulu Lim,0gtu,246.81.107.200
7277,Marie Huie,r73x,171.74.137.75
7278,Gene Mcnamara,dfj1,144.70.220.159
7279,Wayne Credeur,xl87,229.128.186.86
7280,John Ingraham,sul2,252.167.170.235
7281,Rebecca Ford,ooar,55.86.171.43
7282,Susanne Street,cg96,20.99.171.71
7283,Claudia Nettles,ld0i,92.198.130.91
7284,Brian Marshall,pw20,33.87.90.198
7285,Amanda Hudson,qy5t,37.53.73.62
7286,Linda Milliken,3ucz,250.123.207.125
7287,Kristin Childress,0wah,153.160.255.190
7288,Karen Pearson,acnk,84.33.163.3
7289,Joe Drayton,s3oc,121.89.1.213
7290,Jean Schafer,4rgi,91.236.74.46
7291,Michael Lievano,2mh2,56.165.48.139
7292,Gail Forbis,prjo,236.101.58.106
7293,Donald Jackson,12eu,28.5.116.90
7294,Susan Martinez,gzk8,138.83.39.0
7295,Douglas Fox,xnco,165.12.117.92
